frame,frame_ms,events_ms,render_ms,mesh_deform_ms,simulation_ms,forces_ms,collision_ms,solver_ms,joints_ms,verts_deformed_n,faces_rendered_n,substeps_n,active_joints_n,broken_joints_n
25,1.0686,0.0352,0.8061,0.0121,9.0874,1.1226,4.8963,2.4347,0.4669,208353,69451,1,4761,0
26,1.1284,0.0398,0.8521,0.0127,8.4397,0.9003,4.7572,2.3400,0.3450,208353,69451,1,4761,0
27,1.1997,0.0323,0.9382,0.0115,12.8434,1.0445,4.7907,2.4476,2.0515,208353,69451,1,4759,2
28,1.5137,0.0313,1.2767,0.0115,22.0890,10.1787,5.1022,2.4680,2.0707,208353,69451,1,4757,4
29,1.5037,0.0543,1.1002,0.0119,21.4849,9.9360,5.4056,2.5078,1.8538,208353,69451,1,4755,6
30,1.2695,0.0325,1.0184,0.0129,21.4494,9.6218,5.2957,2.5659,2.0511,208353,69451,1,4753,8
31,1.1510,0.1407,0.7802,0.0120,23.7041,10.1541,5.4989,2.7232,2.0367,208353,69451,1,4751,10
32,1.1688,0.0328,0.9225,0.0120,22.1857,10.0312,5.3503,2.7149,2.2012,208353,69451,1,4749,12
33,1.2434,0.0334,0.9935,0.0121,21.2533,9.9620,5.4326,2.6664,1.9275,208353,69451,1,4747,14
34,1.0760,0.0321,0.8308,0.0105,22.2970,10.3982,5.5275,2.6658,2.0104,208353,69451,1,4745,16
35,1.0833,0.0323,0.8395,0.0122,25.4379,10.3739,5.5360,2.9516,2.3941,208353,69451,1,4743,18
36,1.4901,0.0325,1.2364,0.0270,23.0234,10.1872,5.3395,2.6109,1.8657,208353,69451,1,4741,20
37,1.2734,0.0495,0.8025,0.0118,21.7739,9.4876,5.7325,2.6184,1.9783,208353,69451,1,4739,22
38,1.6407,0.0435,1.2730,0.0188,22.0997,10.7898,5.5614,2.5506,1.9952,208353,69451,1,4738,23
39,1.8338,0.0329,1.5122,0.0164,18.7331,10.0810,5.4967,2.6368,0.4180,208353,69451,1,4738,23
40,2.0154,0.0497,1.6461,0.0156,18.5510,10.0919,5.3975,2.5005,0.4555,208353,69451,1,4738,23
41,1.3407,0.0298,1.1041,0.0108,18.1056,9.5577,5.3936,2.5555,0.4771,208353,69451,1,4738,23
42,1.2925,0.0262,1.0710,0.0104,18.4420,9.8911,5.4145,2.6039,0.4160,208353,69451,1,4738,23
43,1.9217,0.0501,1.4873,0.0226,18.6588,10.0682,5.4208,2.6415,0.4192,208353,69451,1,4738,23
44,1.4475,0.3171,0.7446,0.0101,18.2898,10.0149,5.2423,2.5293,0.3975,208353,69451,1,4738,23
45,1.4631,0.0780,1.1962,0.0103,18.3871,9.7881,5.5787,2.4398,0.4719,208353,69451,1,4738,23
46,1.1630,0.0292,0.9318,0.0105,18.7353,10.3644,5.4075,2.4184,0.4067,208353,69451,1,4738,23
47,1.3332,0.0262,1.0654,0.0145,18.6520,10.2338,5.3633,2.5143,0.4313,208353,69451,1,4738,23
48,2.8376,0.0511,2.3338,0.0229,18.1666,9.9270,5.3322,2.4216,0.3913,208353,69451,1,4738,23
49,1.1901,0.0262,0.9643,0.0109,18.1246,9.5229,5.2705,2.6105,0.5793,208353,69451,1,4738,23
50,1.4009,0.0245,1.1866,0.0122,18.6120,9.8576,5.5707,2.6398,0.4204,208353,69451,1,4738,23
51,0.9743,0.0276,0.7526,0.0103,18.4839,10.2370,5.2312,2.4717,0.4040,208353,69451,1,4738,23
52,1.7791,0.0347,1.4670,0.0110,18.8367,10.1548,5.6433,2.5464,0.3844,208353,69451,1,4738,23
53,1.3859,0.0274,1.1497,0.0117,18.1702,9.8709,5.4094,2.4236,0.3689,208353,69451,1,4738,23
54,1.1733,0.0255,0.9661,0.0099,18.2388,9.5496,5.4249,2.6486,0.5139,208353,69451,1,4738,23
55,1.0135,0.0230,0.8189,0.0103,18.3901,9.9638,5.4261,2.4617,0.4299,208353,69451,1,4738,23
56,2.2797,0.0408,1.8881,0.0329,19.6700,10.8896,5.6369,2.4506,0.5112,208353,69451,1,4738,23
57,140.3873,0.6990,0.8979,0.0093,18.2680,9.8667,5.4231,2.4281,0.4287,208353,69451,1,4738,23
58,13.3888,0.6664,0.7662,0.0101,18.5776,10.3154,5.3824,2.3805,0.3641,208353,69451,1,4738,23
59,11.8159,0.1875,0.8872,0.0097,18.4037,10.0622,5.4565,2.3969,0.3863,208353,69451,1,4738,23
60,11.5416,0.0407,0.8248,0.0110,18.4848,10.0277,5.5396,2.4155,0.3990,208353,69451,1,4738,23
61,11.5072,0.0371,0.9704,0.0112,18.3380,9.7815,5.4733,2.4682,0.4925,208353,69451,1,4738,23
62,11.4962,0.0396,0.8060,0.0106,18.2845,9.8040,5.5231,2.3925,0.4421,208353,69451,1,4738,23
63,11.6323,0.0343,0.8488,0.0314,18.5820,9.9424,5.3165,2.7144,0.4870,208353,69451,1,4738,23
64,11.6056,0.0397,0.7195,0.0107,21.0369,12.3650,5.7218,2.4100,0.4180,208353,69451,1,4738,23
65,11.6241,0.0331,0.9649,0.0127,18.5875,9.8796,5.4862,2.6091,0.5026,208353,69451,1,4738,23
66,11.8089,0.0319,0.7030,0.0092,22.1779,9.9430,5.5342,2.5068,1.9730,208353,69451,1,4737,24
67,11.8412,0.0315,0.9280,0.0097,23.1834,10.6088,5.5179,2.4916,2.0591,208353,69451,1,4735,26
68,11.7635,0.0293,0.9400,0.0119,22.7898,10.3571,5.3398,2.5462,2.0601,208353,69451,1,4733,28
69,12.1620,0.0252,0.7818,0.0134,18.5488,10.2269,5.3054,2.4920,0.3973,208353,69451,1,4733,28
70,11.2626,0.0265,0.7036,0.0089,18.9055,10.4010,5.4400,2.4824,0.4683,208353,69451,1,4733,28
71,11.6748,0.0317,0.9583,0.0107,23.4846,15.0260,5.4252,2.4629,0.4369,208353,69451,1,4733,28
72,11.5564,0.0252,0.7482,0.0086,18.6379,10.0206,5.4899,2.5514,0.4648,208353,69451,1,4733,28
73,12.4887,0.0534,0.7468,0.0109,18.7224,10.3680,5.3714,2.4788,0.3974,208353,69451,1,4733,28
74,9.9614,0.0437,0.7250,0.0101,19.6726,10.5233,5.7811,2.8397,0.4261,208353,69451,1,4733,28
75,10.4387,0.0330,0.7021,0.0095,18.9767,10.0024,5.6607,2.6482,0.5459,208353,69451,1,4733,28
76,9.8690,0.0289,0.7413,0.0099,19.2023,10.5325,5.6812,2.4735,0.3977,208353,69451,1,4733,28
77,9.9289,0.0555,0.6629,0.0093,18.5862,10.1507,5.4207,2.4330,0.4628,208353,69451,1,4733,28
78,10.2126,0.0357,1.0421,0.0101,18.0936,9.8055,5.3828,2.4408,0.3627,208353,69451,1,4733,28
79,9.7931,0.0374,0.6895,0.0108,18.9159,10.0398,5.5088,2.7717,0.4824,208353,69451,1,4733,28
80,9.7961,0.0553,0.6525,0.0096,19.0409,10.5559,5.4884,2.4308,0.4227,208353,69451,1,4733,28
81,9.4027,0.0256,0.6233,0.0081,19.6069,11.0578,5.5605,2.4341,0.4414,208353,69451,1,4733,28
82,10.0617,0.0421,0.7475,0.0096,18.2858,10.1053,5.1879,2.4099,0.4570,208353,69451,1,4733,28
83,9.7779,0.0299,1.0834,0.0093,18.5237,9.9948,5.3878,2.5868,0.4265,208353,69451,1,4733,28
84,13.9866,0.0429,0.8809,0.0114,18.4819,10.0138,5.4919,2.4578,0.4089,208353,69451,1,4733,28
85,23.0687,0.0325,0.7320,0.0093,18.2505,9.8557,5.4124,2.4659,0.4082,208353,69451,1,4733,28
86,22.3145,0.0280,0.6306,0.0089,18.8806,10.2136,5.6488,2.4680,0.4278,208353,69451,1,4733,28
87,22.4433,0.0222,0.7915,0.0078,18.9659,10.4202,5.4811,2.5062,0.4479,208353,69451,1,4733,28
88,24.9568,0.0224,1.0468,0.0106,18.7478,10.2274,5.5317,2.4617,0.4195,208353,69451,1,4733,28
89,23.1664,0.0239,0.7804,0.0094,18.6103,10.2087,5.3593,2.5595,0.3816,208353,69451,1,4733,28
90,22.1432,0.0223,0.6962,0.0094,18.0713,9.8762,5.2117,2.4921,0.3828,208353,69451,1,4733,28
91,23.3097,0.0220,0.8049,0.0088,19.0208,10.6271,5.3670,2.4327,0.4582,208353,69451,1,4733,28
92,26.3033,0.0232,0.6653,0.0078,19.1932,10.7365,5.5510,2.3906,0.3894,208353,69451,1,4733,28
93,24.0557,0.0217,0.8339,0.0109,18.1849,9.9430,5.2380,2.3362,0.5479,208353,69451,1,4733,28
94,30.1508,0.0211,8.1428,0.0296,17.7551,9.5480,5.3249,2.3819,0.4018,208353,69451,1,4733,28
95,22.9869,0.0440,0.6779,0.0080,18.3972,10.1265,5.3355,2.4213,0.3968,208353,69451,1,4733,28
96,19.9208,0.0211,0.9877,0.0104,18.9665,10.3471,5.3277,2.6715,0.4937,208353,69451,1,4733,28
97,19.6313,0.0222,0.8711,0.0123,18.5665,10.2628,5.2759,2.4426,0.4506,208353,69451,1,4733,28
98,18.9735,0.0223,0.6568,0.0095,18.2799,10.0346,5.4129,2.3765,0.3538,208353,69451,1,4733,28
99,19.5235,0.0237,0.8759,0.0102,18.3950,10.0264,5.3805,2.4326,0.4317,208353,69451,1,4733,28
100,19.7187,0.0249,0.8555,0.0100,18.8485,10.3383,5.5449,2.4023,0.4176,208353,69451,1,4733,28
101,19.3205,0.0229,0.8009,0.0104,19.2191,10.4842,5.4568,2.7614,0.4082,208353,69451,1,4733,28
102,19.7270,0.0222,1.1134,0.0109,18.2360,9.8289,5.4030,2.4635,0.4380,208353,69451,1,4733,28
103,19.7681,0.0401,0.8120,0.0098,18.3525,10.1933,5.2911,2.3707,0.3938,208353,69451,1,4733,28
104,19.5104,0.0236,0.6602,0.0098,19.3580,10.9042,5.5062,2.4027,0.4431,208353,69451,1,4733,28
105,19.6733,0.0215,1.2997,0.0093,18.2968,9.7683,5.2722,2.6002,0.5381,208353,69451,1,4733,28
106,19.2053,0.0217,0.8024,0.0088,18.7047,10.0473,5.5845,2.4894,0.4378,208353,69451,1,4733,28
107,20.1550,0.0233,1.3021,0.0211,18.8847,10.2908,5.3857,2.6671,0.4232,208353,69451,1,4733,28
108,19.4180,0.0304,0.7174,0.0086,18.4110,9.9995,5.3637,2.4814,0.4520,208353,69451,1,4733,28
109,19.7079,0.0241,0.6709,0.0088,19.0038,10.1181,5.4364,2.8366,0.5060,208353,69451,1,4733,28
110,18.9960,0.0215,0.6319,0.0082,18.3282,9.9417,5.3411,2.4989,0.4159,208353,69451,1,4733,28
111,19.1108,0.0210,0.6727,0.0097,19.6173,10.9413,5.6394,2.5458,0.3868,208353,69451,1,4733,28
112,19.6183,0.0235,0.9487,0.0108,18.3327,10.1915,5.2132,2.3811,0.4322,208353,69451,1,4733,28
113,20.6123,0.0300,0.7203,0.0113,18.5345,9.9124,5.5762,2.5028,0.4376,208353,69451,1,4733,28
114,19.4052,0.0239,0.9218,0.0124,18.4826,10.1670,5.2854,2.4280,0.4789,208353,69451,1,4733,28
115,19.6209,0.0439,0.8242,0.0093,18.5806,10.1597,5.2909,2.5908,0.4266,208353,69451,1,4733,28
116,19.3209,0.0225,0.7223,0.0096,19.2864,10.7550,5.4240,2.4986,0.4931,208353,69451,1,4733,28
117,19.4615,0.0226,0.7664,0.0099,18.8147,10.4171,5.4092,2.4401,0.3968,208353,69451,1,4733,28
118,19.3289,0.0352,0.7641,0.0100,18.5112,10.1078,5.4152,2.5082,0.3756,208353,69451,1,4733,28
276,1.2011,0.0293,0.9520,0.0128,,,,,,208353,69451,,,
277,2.4060,0.3869,1.6578,0.0332,,,,,,208353,69451,,,
278,1.1674,0.0322,0.9148,0.0120,,,,,,208353,69451,,,
279,1.0390,0.0333,0.7869,0.0121,,,,,,208353,69451,,,
280,1.1070,0.0332,0.8346,0.0130,,,,,,208353,69451,,,
281,1.3254,0.0324,1.0758,0.0117,,,,,,208353,69451,,,
282,1.7350,0.0324,1.4836,0.0117,,,,,,208353,69451,,,
283,1.2036,0.0372,0.9287,0.0122,,,,,,208353,69451,,,
284,1.0419,0.0299,0.8050,0.0129,,,,,,208353,69451,,,
TOTAL,2944.2777,128.7413,285.8581,3.6289,2466.8304,1132.0478,847.2365,355.6550,82.6544,59588958,19862986,134,635300,2674
